id,name,latitude,longitude,country,state,city,district,neighbourhood,suburb,street,postcode,categories
"31785437","BNP Paribas CIB","40.44715600032604","-3.655149558911936","Spain","Community of Madrid","Madrid","","","Ciudad Lineal","Calle de Emilio Vargas","28043","['building', 'building.office', 'office', 'office.company']"
"270739177","Cofely","40.4477049003261","-3.6569853500000007","Spain","Community of Madrid","Madrid","","","Ciudad Lineal","Calle de Torrelaguna","28027","['building', 'building.office', 'office', 'office.company']"
"31785275","Edificio AXA","40.447562700326074","-3.6540858682138557","Spain","Community of Madrid","Madrid","","","Ciudad Lineal","Calle de Emilio Vargas","28027","['building', 'building.office', 'office', 'office.insurance']"
"8920105975","BNP Paribas","40.447330500326046","-3.6551473","Spain","Community of Madrid","Madrid","","","Ciudad Lineal","Calle de Emilio Vargas","28043","['office', 'office.financial']"
"8388578777","Embajada de Ghana","40.447078700326024","-3.6505347999999995","Spain","Community of Madrid","Madrid","","","Ciudad Lineal","Calle de Hernández de Tejada","28027","['office', 'office.diplomatic']"
"3005371338","Embajada de Emiratos Árabes Unidos","40.44742460032606","-3.6509875","Spain","Community of Madrid","Madrid","","","Ciudad Lineal","Calle de Hernández de Tejada","28027","['office', 'office.diplomatic']"
"8392203685","Embajada de Indonesia","40.44842280032619","-3.6538536","Spain","Community of Madrid","Madrid","","","Ciudad Lineal","Calle de Agastia","28043","['office', 'office.diplomatic']"
"8718437964","Plan International España","40.44750230032607","-3.6704550000000005","Spain","Community of Madrid","Madrid","","","Chamartín","Calle de Pantoja","28002","['office', 'office.non_profit']"
"340456586","Omron","40.44798645032613","-3.650882970996247","Spain","Community of Madrid","Madrid","","","Ciudad Lineal","Avenida de América","28027","['building', 'building.office', 'office', 'office.company']"
"8602619383","Taxa. Asesoría para empresas y autónomos","40.446740200325976","-3.6730764000000002","Spain","Community of Madrid","Madrid","","","Chamartín","Calle de Marcenado","28002","['office', 'office.financial_advisor']"
"272613201","Instituto Nacional de la Seguridad Social","40.450337650326425","-3.6658211616666634","Spain","Community of Madrid","Madrid","","","Chamartín","Calle de López de Hoyos","28002","['building', 'building.office', 'office', 'office.government', 'office.government.administrative']"
"263642548","Honeywell","40.44864900032621","-3.645711010974149","Spain","Community of Madrid","Madrid","San Blas - Canillejas","","Salvador","Calle de Josefa Valcárcel","28027","['building', 'building.office', 'office', 'office.company']"
"263642556","Tecnocom","40.44838700032619","-3.6451317874016054","Spain","Community of Madrid","Madrid","San Blas - Canillejas","","Salvador","Calle Telémaco","28027","['building', 'building.office', 'office', 'office.company']"
"4297074606","Ministerio Interior. Subdirección General de Protección Internacional","40.44887700032625","-3.6715907999999997","Spain","Community of Madrid","Madrid","","","Chamartín","Calle de Pradillo","28002","['office', 'office.government']"
"8602619394","Yslandia","40.44834700032618","-3.6738238","Spain","Community of Madrid","Madrid","","","Chamartín","Calle de Marcenado","28002","['office', 'office.advertising_agency']"
"84705521","Registro Civil Único de Madrid","40.44992485032638","-3.6683511439150696","Spain","Community of Madrid","Madrid","","","Chamartín","Calle de Pradillo","28002","['building', 'building.office', 'building.public_and_civil', 'office', 'office.government', 'office.government.register_office']"
"5480886672","OpenShine SL","40.447365300326055","-3.7035784","Spain","Community of Madrid","Madrid","","","Tetuán","Glorieta de Cuatro Caminos","28020","['office', 'office.company']"
"2867491087","Unión Andina","40.44844860032619","-3.7035386999999993","Spain","Community of Madrid","Madrid","","","Tetuán","Calle de Hernani","28020","['office', 'office.estate_agent']"
